COUNTRY,YEAR,VEHICLE,FUEL,UNITS
Cyprus,2021,Large Cars,Petrol,782
Cyprus,2021,Luxury Cars,Alternative,0
Cyprus,2021,Luxury Cars,Diesel,18
Cyprus,2021,Luxury Cars,Electric,0
Cyprus,2021,Luxury Cars,Hybrid,0
Cyprus,2021,Luxury Cars,Petrol,22
Cyprus,2021,Medium Cars,Alternative,0
Cyprus,2021,Medium Cars,Diesel,135
Cyprus,2021,Medium Cars,Electric,16
Cyprus,2021,Medium Cars,Hybrid,13
Cyprus,2021,Medium Cars,Petrol,726
Cyprus,2021,Mini Cars,Alternative,0
Cyprus,2021,Mini Cars,Diesel,6
Cyprus,2021,Mini Cars,Electric,6
Cyprus,2021,Mini Cars,Hybrid,5
Cyprus,2021,Mini Cars,Petrol,384
Cyprus,2021,Minivans,Alternative,0
Cyprus,2021,Minivans,Diesel,27
Cyprus,2021,Minivans,Electric,4
Cyprus,2021,Minivans,Hybrid,1
Cyprus,2021,Minivans,Petrol,148
Cyprus,2021,SUVs,Alternative,0
Cyprus,2021,SUVs,Diesel,1135
Cyprus,2021,SUVs,Electric,99
Cyprus,2021,SUVs,Hybrid,84
Cyprus,2021,SUVs,Petrol,3972
Cyprus,2021,Small Cars,Alternative,0
Cyprus,2021,Small Cars,Diesel,40
Cyprus,2021,Small Cars,Electric,23
Cyprus,2021,Small Cars,Hybrid,19
Cyprus,2021,Small Cars,Petrol,1237
Cyprus,2021,Sports Cars,Alternative,0
Cyprus,2021,Sports Cars,Diesel,47
Cyprus,2021,Sports Cars,Electric,2
Cyprus,2021,Sports Cars,Hybrid,2
Cyprus,2021,Sports Cars,Petrol,238
Cyprus,2022,Executive Cars,Alternative,0
Cyprus,2022,Executive Cars,Diesel,105
Cyprus,2022,Executive Cars,Electric,4
Cyprus,2022,Executive Cars,Hybrid,3
Cyprus,2022,Executive Cars,Petrol,48
Cyprus,2022,Large Cars,Alternative,0
Cyprus,2022,Large Cars,Diesel,111
Cyprus,2022,Large Cars,Electric,40
Cyprus,2022,Large Cars,Hybrid,40
Cyprus,2022,Large Cars,Petrol,799
Cyprus,2022,Luxury Cars,Alternative,0
Cyprus,2022,Luxury Cars,Diesel,7
Cyprus,2022,Luxury Cars,Electric,1
Cyprus,2022,Luxury Cars,Hybrid,1
Cyprus,2022,Luxury Cars,Petrol,21
Cyprus,2022,Medium Cars,Alternative,0
Cyprus,2022,Medium Cars,Diesel,214
Cyprus,2022,Medium Cars,Electric,40
Cyprus,2022,Medium Cars,Hybrid,35
Cyprus,2022,Medium Cars,Petrol,1241
Cyprus,2022,Mini Cars,Alternative,0
Cyprus,2022,Mini Cars,Diesel,9
Cyprus,2022,Mini Cars,Electric,12
Cyprus,2022,Mini Cars,Hybrid,10
Cyprus,2022,Mini Cars,Petrol,479
Cyprus,2022,Minivans,Alternative,0
Cyprus,2022,Minivans,Diesel,45
Cyprus,2022,Minivans,Electric,4
Cyprus,2022,Minivans,Hybrid,3
Cyprus,2022,Minivans,Petrol,88
Cyprus,2022,SUVs,Alternative,0
Cyprus,2022,SUVs,Diesel,1135
Cyprus,2022,SUVs,Electric,170
Cyprus,2022,SUVs,Hybrid,144
Cyprus,2022,SUVs,Petrol,4170
Cyprus,2022,Small Cars,Alternative,0
Cyprus,2022,Small Cars,Diesel,68
Cyprus,2022,Small Cars,Electric,51
Cyprus,2022,Small Cars,Hybrid,47
Cyprus,2022,Small Cars,Petrol,1804
Cyprus,2022,Sports Cars,Alternative,0
Cyprus,2022,Sports Cars,Diesel,46
Cyprus,2022,Sports Cars,Electric,8
Cyprus,2022,Sports Cars,Hybrid,5
Cyprus,2022,Sports Cars,Petrol,211
Czechia,2014,Executive Cars,Alternative,8
Czechia,2014,Executive Cars,Diesel,2237
Czechia,2014,Executive Cars,Electric,0
Czechia,2014,Executive Cars,Hybrid,3
Czechia,2014,Executive Cars,Petrol,282
Czechia,2014,Large Cars,Alternative,78
Czechia,2014,Large Cars,Diesel,10461
Czechia,2014,Large Cars,Electric,0
Czechia,2014,Large Cars,Hybrid,8
Czechia,2014,Large Cars,Petrol,1395
Czechia,2014,Luxury Cars,Alternative,0
Czechia,2014,Luxury Cars,Diesel,354
Czechia,2014,Luxury Cars,Electric,0
Czechia,2014,Luxury Cars,Hybrid,11
Czechia,2014,Luxury Cars,Petrol,226
Czechia,2014,Medium Cars,Alternative,669
Czechia,2014,Medium Cars,Diesel,27470
Czechia,2014,Medium Cars,Electric,0
Czechia,2014,Medium Cars,Hybrid,6
Czechia,2014,Medium Cars,Petrol,35575
Czechia,2014,Mini Cars,Alternative,302
Czechia,2014,Mini Cars,Diesel,584
Czechia,2014,Mini Cars,Electric,203
Czechia,2014,Mini Cars,Hybrid,0
Czechia,2014,Mini Cars,Petrol,6173
Czechia,2014,Minivans,Alternative,172
Czechia,2014,Minivans,Diesel,6091
Czechia,2014,Minivans,Electric,0
Czechia,2014,Minivans,Hybrid,0
Czechia,2014,Minivans,Petrol,9107
Czechia,2014,SUVs,Alternative,327
Czechia,2014,SUVs,Diesel,21570
Czechia,2014,SUVs,Electric,0
Czechia,2014,SUVs,Hybrid,0
Czechia,2014,SUVs,Petrol,13604
Czechia,2014,Small Cars,Alternative,715
Czechia,2014,Small Cars,Diesel,2608
Czechia,2014,Small Cars,Electric,0
Czechia,2014,Small Cars,Hybrid,20
Czechia,2014,Small Cars,Petrol,30396
Czechia,2014,Sports Cars,Alternative,0
Czechia,2014,Sports Cars,Diesel,68
Czechia,2014,Sports Cars,Electric,0
Czechia,2014,Sports Cars,Hybrid,9
Czechia,2014,Sports Cars,Petrol,233
Czechia,2015,Executive Cars,Alternative,10
Czechia,2015,Executive Cars,Diesel,2578
Czechia,2015,Executive Cars,Electric,0
Czechia,2015,Executive Cars,Hybrid,11
Czechia,2015,Executive Cars,Petrol,382
Czechia,2015,Large Cars,Alternative,25
Czechia,2015,Large Cars,Diesel,15615
Czechia,2015,Large Cars,Electric,0
Czechia,2015,Large Cars,Hybrid,55
Czechia,2015,Large Cars,Petrol,1976
Czechia,2015,Luxury Cars,Alternative,0
Czechia,2015,Luxury Cars,Diesel,350
Czechia,2015,Luxury Cars,Electric,0
Czechia,2015,Luxury Cars,Hybrid,2
Czechia,2015,Luxury Cars,Petrol,258
Czechia,2015,Medium Cars,Alternative,2214
Czechia,2015,Medium Cars,Diesel,33042
Czechia,2015,Medium Cars,Electric,83
Czechia,2015,Medium Cars,Hybrid,0
Czechia,2015,Medium Cars,Petrol,40473
Czechia,2015,Mini Cars,Alternative,364
Czechia,2015,Mini Cars,Diesel,1014
Czechia,2015,Mini Cars,Electric,67
Czechia,2015,Mini Cars,Hybrid,0
Czechia,2015,Mini Cars,Petrol,7286
Czechia,2015,Minivans,Alternative,255
Czechia,2015,Minivans,Diesel,8218
Czechia,2015,Minivans,Electric,11
Czechia,2015,Minivans,Hybrid,0
Czechia,2015,Minivans,Petrol,9748
Czechia,2015,SUVs,Alternative,212
Czechia,2015,SUVs,Diesel,26938
Czechia,2015,SUVs,Electric,9
Czechia,2015,SUVs,Hybrid,23
Czechia,2015,SUVs,Petrol,17914
Czechia,2015,Small Cars,Alternative,527
Czechia,2015,Small Cars,Diesel,4585
Czechia,2015,Small Cars,Electric,47
Czechia,2015,Small Cars,Hybrid,43
Czechia,2015,Small Cars,Petrol,42258
Czechia,2015,Sports Cars,Alternative,0
Czechia,2015,Sports Cars,Diesel,115
Czechia,2015,Sports Cars,Electric,3
Czechia,2015,Sports Cars,Hybrid,18
Czechia,2015,Sports Cars,Petrol,407
Czechia,2016,Executive Cars,Alternative,4
Czechia,2016,Executive Cars,Diesel,2003
Czechia,2016,Executive Cars,Electric,0
Czechia,2016,Executive Cars,Hybrid,16
Czechia,2016,Executive Cars,Petrol,197
Czechia,2016,Large Cars,Alternative,62
Czechia,2016,Large Cars,Diesel,20141
Czechia,2016,Large Cars,Electric,0
Czechia,2016,Large Cars,Hybrid,25
Czechia,2016,Large Cars,Petrol,2574
Czechia,2016,Luxury Cars,Alternative,0
Czechia,2016,Luxury Cars,Diesel,317
Czechia,2016,Luxury Cars,Electric,0
Czechia,2016,Luxury Cars,Hybrid,1
Czechia,2016,Luxury Cars,Petrol,122
Czechia,2016,Medium Cars,Alternative,773
Czechia,2016,Medium Cars,Diesel,33282
Czechia,2016,Medium Cars,Electric,260
Czechia,2016,Medium Cars,Hybrid,15
Czechia,2016,Medium Cars,Petrol,40010
Czechia,2016,Mini Cars,Alternative,283
Czechia,2016,Mini Cars,Diesel,576
Czechia,2016,Mini Cars,Electric,10
Czechia,2016,Mini Cars,Hybrid,0
Czechia,2016,Mini Cars,Petrol,5651
Czechia,2016,Minivans,Alternative,38
Czechia,2016,Minivans,Diesel,8468
Czechia,2016,Minivans,Electric,77
Czechia,2016,Minivans,Hybrid,0
Czechia,2016,Minivans,Petrol,8607
Czechia,2016,SUVs,Alternative,4
Czechia,2016,SUVs,Diesel,19602
Czechia,2016,SUVs,Electric,0
Czechia,2016,SUVs,Hybrid,4
Czechia,2016,SUVs,Petrol,17600
Czechia,2016,Small Cars,Alternative,122
Czechia,2016,Small Cars,Diesel,3418
Czechia,2016,Small Cars,Electric,0
Czechia,2016,Small Cars,Hybrid,47
Czechia,2016,Small Cars,Petrol,43368
Czechia,2016,Sports Cars,Alternative,0
Czechia,2016,Sports Cars,Diesel,9
Czechia,2016,Sports Cars,Electric,11
Czechia,2016,Sports Cars,Hybrid,14
Czechia,2016,Sports Cars,Petrol,717
Czechia,2017,Executive Cars,Alternative,1
Czechia,2017,Executive Cars,Diesel,1980
Czechia,2017,Executive Cars,Electric,0
Czechia,2017,Executive Cars,Hybrid,1
Czechia,2017,Executive Cars,Petrol,579
Czechia,2017,Large Cars,Alternative,11
Czechia,2017,Large Cars,Diesel,15251
Czechia,2017,Large Cars,Electric,0
Czechia,2017,Large Cars,Hybrid,54
Czechia,2017,Large Cars,Petrol,2726
Czechia,2017,Luxury Cars,Alternative,0
Czechia,2017,Luxury Cars,Diesel,194
Czechia,2017,Luxury Cars,Electric,0
Czechia,2017,Luxury Cars,Hybrid,1
Czechia,2017,Luxury Cars,Petrol,155
Czechia,2017,Medium Cars,Alternative,2320
Czechia,2017,Medium Cars,Diesel,27712
Czechia,2017,Medium Cars,Electric,375
Czechia,2017,Medium Cars,Hybrid,28
Czechia,2017,Medium Cars,Petrol,40295
Czechia,2017,Mini Cars,Alternative,279
Czechia,2017,Mini Cars,Diesel,657
Czechia,2017,Mini Cars,Electric,111
Czechia,2017,Mini Cars,Hybrid,0
Czechia,2017,Mini Cars,Petrol,5163
Czechia,2017,Minivans,Alternative,148
Czechia,2017,Minivans,Diesel,7616
Czechia,2017,Minivans,Electric,45
Czechia,2017,Minivans,Hybrid,0
Czechia,2017,Minivans,Petrol,9352
Czechia,2017,SUVs,Alternative,167
Czechia,2017,SUVs,Diesel,25615
Czechia,2017,SUVs,Electric,26
Czechia,2017,SUVs,Hybrid,63
Czechia,2017,SUVs,Petrol,26319
Czechia,2017,Small Cars,Alternative,159
Czechia,2017,Small Cars,Diesel,3210
Czechia,2017,Small Cars,Electric,86
Czechia,2017,Small Cars,Hybrid,43
Czechia,2017,Small Cars,Petrol,39358
Czechia,2017,Sports Cars,Alternative,0
Czechia,2017,Sports Cars,Diesel,7
Czechia,2017,Sports Cars,Electric,12
Czechia,2017,Sports Cars,Hybrid,8
Czechia,2017,Sports Cars,Petrol,474
Czechia,2018,Executive Cars,Alternative,0
Czechia,2018,Executive Cars,Diesel,1748
Czechia,2018,Executive Cars,Electric,0
Czechia,2018,Executive Cars,Hybrid,37
Czechia,2018,Executive Cars,Petrol,1095
Czechia,2018,Large Cars,Alternative,21
Czechia,2018,Large Cars,Diesel,11108
Czechia,2018,Large Cars,Electric,0
Czechia,2018,Large Cars,Hybrid,30
Czechia,2018,Large Cars,Petrol,2943
Czechia,2018,Luxury Cars,Alternative,0
Czechia,2018,Luxury Cars,Diesel,142
Czechia,2018,Luxury Cars,Electric,0
Czechia,2018,Luxury Cars,Hybrid,14
Czechia,2018,Luxury Cars,Petrol,294
Czechia,2018,Medium Cars,Alternative,1049
Czechia,2018,Medium Cars,Diesel,18859
Czechia,2018,Medium Cars,Electric,761
Czechia,2018,Medium Cars,Hybrid,81
Czechia,2018,Medium Cars,Petrol,53120
Czechia,2018,Mini Cars,Alternative,232
Czechia,2018,Mini Cars,Diesel,122
Czechia,2018,Mini Cars,Electric,94
Czechia,2018,Mini Cars,Hybrid,3
Czechia,2018,Mini Cars,Petrol,5799
Czechia,2018,Minivans,Alternative,93
Czechia,2018,Minivans,Diesel,6308
Czechia,2018,Minivans,Electric,11
Czechia,2018,Minivans,Hybrid,8
Czechia,2018,Minivans,Petrol,8821
Czechia,2018,SUVs,Alternative,65
Czechia,2018,SUVs,Diesel,24709
Czechia,2018,SUVs,Electric,32
Czechia,2018,SUVs,Hybrid,104
Czechia,2018,SUVs,Petrol,39797
Czechia,2018,Small Cars,Alternative,141
Czechia,2018,Small Cars,Diesel,1396
Czechia,2018,Small Cars,Electric,93
Czechia,2018,Small Cars,Hybrid,31
Czechia,2018,Small Cars,Petrol,42528
Czechia,2018,Sports Cars,Alternative,0
Czechia,2018,Sports Cars,Diesel,8
Czechia,2018,Sports Cars,Electric,20
Czechia,2018,Sports Cars,Hybrid,5
Czechia,2018,Sports Cars,Petrol,537
Czechia,2019,Executive Cars,Alternative,0
Czechia,2019,Executive Cars,Diesel,1861
Czechia,2019,Executive Cars,Electric,5
Czechia,2019,Executive Cars,Hybrid,60
Czechia,2019,Executive Cars,Petrol,999
Czechia,2019,Large Cars,Alternative,11
Czechia,2019,Large Cars,Diesel,8759
Czechia,2019,Large Cars,Electric,130
Czechia,2019,Large Cars,Hybrid,87
Czechia,2019,Large Cars,Petrol,3554
Czechia,2019,Luxury Cars,Alternative,0
Czechia,2019,Luxury Cars,Diesel,199
Czechia,2019,Luxury Cars,Electric,0
Czechia,2019,Luxury Cars,Hybrid,22
Czechia,2019,Luxury Cars,Petrol,179
Czechia,2019,Medium Cars,Alternative,1139
Czechia,2019,Medium Cars,Diesel,17672
Czechia,2019,Medium Cars,Electric,441
Czechia,2019,Medium Cars,Hybrid,573
Czechia,2019,Medium Cars,Petrol,53677
Czechia,2019,Mini Cars,Alternative,216
Czechia,2019,Mini Cars,Diesel,74
Czechia,2019,Mini Cars,Electric,220
Czechia,2019,Mini Cars,Hybrid,30
Czechia,2019,Mini Cars,Petrol,4779
Czechia,2019,Minivans,Alternative,96
Czechia,2019,Minivans,Diesel,4463
Czechia,2019,Minivans,Electric,70
Czechia,2019,Minivans,Hybrid,85
Czechia,2019,Minivans,Petrol,10236
Czechia,2019,SUVs,Alternative,119
Czechia,2019,SUVs,Diesel,24352
Czechia,2019,SUVs,Electric,298
Czechia,2019,SUVs,Hybrid,566
Czechia,2019,SUVs,Petrol,49143
Czechia,2019,Small Cars,Alternative,96
Czechia,2019,Small Cars,Diesel,339
Czechia,2019,Small Cars,Electric,213
Czechia,2019,Small Cars,Hybrid,239
Czechia,2019,Small Cars,Petrol,42598
Czechia,2019,Sports Cars,Alternative,0
Czechia,2019,Sports Cars,Diesel,14
Czechia,2019,Sports Cars,Electric,4
Czechia,2019,Sports Cars,Hybrid,16
Czechia,2019,Sports Cars,Petrol,657
Czechia,2020,Executive Cars,Alternative,0
Czechia,2020,Executive Cars,Diesel,1168
Czechia,2020,Executive Cars,Electric,16
Czechia,2020,Executive Cars,Hybrid,54
Czechia,2020,Executive Cars,Petrol,669
Czechia,2020,Large Cars,Alternative,0
Czechia,2020,Large Cars,Diesel,7718
Czechia,2020,Large Cars,Electric,18
Czechia,2020,Large Cars,Hybrid,146
Czechia,2020,Large Cars,Petrol,3668
Czechia,2020,Luxury Cars,Alternative,0
Czechia,2020,Luxury Cars,Diesel,102
Czechia,2020,Luxury Cars,Electric,1
Czechia,2020,Luxury Cars,Hybrid,15
Czechia,2020,Luxury Cars,Petrol,173
Czechia,2020,Medium Cars,Alternative,181
Czechia,2020,Medium Cars,Diesel,15609
Czechia,2020,Medium Cars,Electric,264
Czechia,2020,Medium Cars,Hybrid,617
Czechia,2020,Medium Cars,Petrol,29728
Czechia,2020,Mini Cars,Alternative,41
Czechia,2020,Mini Cars,Diesel,1207
Czechia,2020,Mini Cars,Electric,1558
Czechia,2020,Mini Cars,Hybrid,138
Czechia,2020,Mini Cars,Petrol,3067
Czechia,2020,Minivans,Alternative,84
Czechia,2020,Minivans,Diesel,6123
Czechia,2020,Minivans,Electric,127
Czechia,2020,Minivans,Hybrid,177
Czechia,2020,Minivans,Petrol,10388
Czechia,2020,SUVs,Alternative,798
Czechia,2020,SUVs,Diesel,22678
Czechia,2020,SUVs,Electric,1996
Czechia,2020,SUVs,Hybrid,955
Czechia,2020,SUVs,Petrol,44850
Czechia,2020,Small Cars,Alternative,456
Czechia,2020,Small Cars,Diesel,262
Czechia,2020,Small Cars,Electric,435
Czechia,2020,Small Cars,Hybrid,368
Czechia,2020,Small Cars,Petrol,33830
Czechia,2020,Sports Cars,Alternative,0
Czechia,2020,Sports Cars,Diesel,624
Czechia,2020,Sports Cars,Electric,191
Czechia,2020,Sports Cars,Hybrid,26
Czechia,2020,Sports Cars,Petrol,1589
Czechia,2021,Executive Cars,Alternative,0
Czechia,2021,Executive Cars,Diesel,1154
Czechia,2021,Executive Cars,Electric,35
Czechia,2021,Executive Cars,Hybrid,91
Czechia,2021,Executive Cars,Petrol,700
Czechia,2021,Large Cars,Alternative,11
Czechia,2021,Large Cars,Diesel,6384
Czechia,2021,Large Cars,Electric,844
Czechia,2021,Large Cars,Hybrid,276
Czechia,2021,Large Cars,Petrol,6574
Czechia,2021,Luxury Cars,Alternative,0
Czechia,2021,Luxury Cars,Diesel,44
Czechia,2021,Luxury Cars,Electric,3
Czechia,2021,Luxury Cars,Hybrid,13
Czechia,2021,Luxury Cars,Petrol,120
Czechia,2021,Medium Cars,Alternative,176
Czechia,2021,Medium Cars,Diesel,11789
Czechia,2021,Medium Cars,Electric,697
Czechia,2021,Medium Cars,Hybrid,693
Czechia,2021,Medium Cars,Petrol,26719
Czechia,2021,Mini Cars,Alternative,35
Czechia,2021,Mini Cars,Diesel,1748
Czechia,2021,Mini Cars,Electric,379
Czechia,2021,Mini Cars,Hybrid,336
Czechia,2021,Mini Cars,Petrol,4461
Czechia,2021,Minivans,Alternative,65
Czechia,2021,Minivans,Diesel,3230
Czechia,2021,Minivans,Electric,282
Czechia,2021,Minivans,Hybrid,177
Czechia,2021,Minivans,Petrol,8144
Czechia,2021,SUVs,Alternative,1177
Czechia,2021,SUVs,Diesel,19535
Czechia,2021,SUVs,Electric,2179
Czechia,2021,SUVs,Hybrid,1639
Czechia,2021,SUVs,Petrol,62649
Czechia,2021,Small Cars,Alternative,908
Czechia,2021,Small Cars,Diesel,267
Czechia,2021,Small Cars,Electric,1087
Czechia,2021,Small Cars,Hybrid,468
Czechia,2021,Small Cars,Petrol,28693
Czechia,2021,Sports Cars,Alternative,0
Czechia,2021,Sports Cars,Diesel,717
Czechia,2021,Sports Cars,Electric,136
Czechia,2021,Sports Cars,Hybrid,70
Czechia,2021,Sports Cars,Petrol,2078
Czechia,2022,Executive Cars,Alternative,0
Czechia,2022,Executive Cars,Diesel,1479
Czechia,2022,Executive Cars,Electric,55
Czechia,2022,Executive Cars,Hybrid,37
Czechia,2022,Executive Cars,Petrol,769
Czechia,2022,Large Cars,Alternative,0
Czechia,2022,Large Cars,Diesel,6898
Czechia,2022,Large Cars,Electric,760
Czechia,2022,Large Cars,Hybrid,352
Czechia,2022,Large Cars,Petrol,6230
Czechia,2022,Luxury Cars,Alternative,0
Czechia,2022,Luxury Cars,Diesel,88
Czechia,2022,Luxury Cars,Electric,9
Czechia,2022,Luxury Cars,Hybrid,7
Czechia,2022,Luxury Cars,Petrol,186
Czechia,2022,Medium Cars,Alternative,452
Czechia,2022,Medium Cars,Diesel,15824
Czechia,2022,Medium Cars,Electric,1395
Czechia,2022,Medium Cars,Hybrid,1379
Czechia,2022,Medium Cars,Petrol,34810
Czechia,2022,Mini Cars,Alternative,87
Czechia,2022,Mini Cars,Diesel,6
Czechia,2022,Mini Cars,Electric,455
Czechia,2022,Mini Cars,Hybrid,517
Czechia,2022,Mini Cars,Petrol,5866
Czechia,2022,Minivans,Alternative,136
Czechia,2022,Minivans,Diesel,3972
Czechia,2022,Minivans,Electric,385
Czechia,2022,Minivans,Hybrid,314
Czechia,2022,Minivans,Petrol,8425
Czechia,2022,SUVs,Alternative,8
Czechia,2022,SUVs,Diesel,21316
Czechia,2022,SUVs,Electric,3010
Czechia,2022,SUVs,Hybrid,1731
Czechia,2022,SUVs,Petrol,53354
Czechia,2022,Small Cars,Alternative,720
Czechia,2022,Small Cars,Diesel,317
Czechia,2022,Small Cars,Electric,1544
Czechia,2022,Small Cars,Hybrid,770
Czechia,2022,Small Cars,Petrol,29989
Czechia,2022,Sports Cars,Alternative,0
Czechia,2022,Sports Cars,Diesel,23
Czechia,2022,Sports Cars,Electric,332
Czechia,2022,Sports Cars,Hybrid,358
Czechia,2022,Sports Cars,Petrol,1837
Denmark,2014,Executive Cars,Alternative,1
Denmark,2014,Executive Cars,Diesel,3207
Denmark,2014,Executive Cars,Electric,0
Denmark,2014,Executive Cars,Hybrid,2
Denmark,2014,Executive Cars,Petrol,200
Denmark,2014,Large Cars,Alternative,2
Denmark,2014,Large Cars,Diesel,12101
Denmark,2014,Large Cars,Electric,0
Denmark,2014,Large Cars,Hybrid,3
Denmark,2014,Large Cars,Petrol,3614
Denmark,2014,Luxury Cars,Alternative,0
Denmark,2014,Luxury Cars,Diesel,41
Denmark,2014,Luxury Cars,Electric,20
Denmark,2014,Luxury Cars,Hybrid,1
Denmark,2014,Luxury Cars,Petrol,19
Denmark,2014,Medium Cars,Alternative,0
Denmark,2014,Medium Cars,Diesel,15775
Denmark,2014,Medium Cars,Electric,523
Denmark,2014,Medium Cars,Hybrid,304
Denmark,2014,Medium Cars,Petrol,18122
Denmark,2014,Mini Cars,Alternative,25
Denmark,2014,Mini Cars,Diesel,230
Denmark,2014,Mini Cars,Electric,245
Denmark,2014,Mini Cars,Hybrid,1135
Denmark,2014,Mini Cars,Petrol,49460
Denmark,2014,Minivans,Alternative,0
Denmark,2014,Minivans,Diesel,8169
Denmark,2014,Minivans,Electric,4
Denmark,2014,Minivans,Hybrid,907
Denmark,2014,Minivans,Petrol,4837
Denmark,2014,SUVs,Alternative,2
Denmark,2014,SUVs,Diesel,9500
Denmark,2014,SUVs,Electric,0
Denmark,2014,SUVs,Hybrid,555
Denmark,2014,SUVs,Petrol,10828
Denmark,2014,Small Cars,Alternative,0
Denmark,2014,Small Cars,Diesel,8916
Denmark,2014,Small Cars,Electric,206
Denmark,2014,Small Cars,Hybrid,75
Denmark,2014,Small Cars,Petrol,41003
Denmark,2014,Sports Cars,Alternative,0
Denmark,2014,Sports Cars,Diesel,142
Denmark,2014,Sports Cars,Electric,465
Denmark,2014,Sports Cars,Hybrid,26
Denmark,2014,Sports Cars,Petrol,1853
Denmark,2015,Executive Cars,Alternative,1
Denmark,2015,Executive Cars,Diesel,2463
Denmark,2015,Executive Cars,Electric,0
Denmark,2015,Executive Cars,Hybrid,5
Denmark,2015,Executive Cars,Petrol,222
Denmark,2015,Large Cars,Alternative,0
Denmark,2015,Large Cars,Diesel,13092
Denmark,2015,Large Cars,Electric,0
Denmark,2015,Large Cars,Hybrid,283
Denmark,2015,Large Cars,Petrol,5245
Denmark,2015,Luxury Cars,Alternative,0
Denmark,2015,Luxury Cars,Diesel,26
Denmark,2015,Luxury Cars,Electric,16
Denmark,2015,Luxury Cars,Hybrid,3
Denmark,2015,Luxury Cars,Petrol,21
Denmark,2015,Medium Cars,Alternative,0
Denmark,2015,Medium Cars,Diesel,18250
Denmark,2015,Medium Cars,Electric,324
Denmark,2015,Medium Cars,Hybrid,1128
Denmark,2015,Medium Cars,Petrol,18398
Denmark,2015,Mini Cars,Alternative,0
Denmark,2015,Mini Cars,Diesel,74
Denmark,2015,Mini Cars,Electric,78
Denmark,2015,Mini Cars,Hybrid,3517
Denmark,2015,Mini Cars,Petrol,42481
Denmark,2015,Minivans,Alternative,0
Denmark,2015,Minivans,Diesel,4853
Denmark,2015,Minivans,Electric,257
Denmark,2015,Minivans,Hybrid,1806
Denmark,2015,Minivans,Petrol,4614
Denmark,2015,SUVs,Alternative,5
Denmark,2015,SUVs,Diesel,9209
Denmark,2015,SUVs,Electric,11
Denmark,2015,SUVs,Hybrid,1420
Denmark,2015,SUVs,Petrol,16673
Denmark,2015,Small Cars,Alternative,23
Denmark,2015,Small Cars,Diesel,8712
Denmark,2015,Small Cars,Electric,833
Denmark,2015,Small Cars,Hybrid,2774
Denmark,2015,Small Cars,Petrol,45111
Denmark,2015,Sports Cars,Alternative,0
Denmark,2015,Sports Cars,Diesel,1
Denmark,2015,Sports Cars,Electric,961
Denmark,2015,Sports Cars,Hybrid,4
Denmark,2015,Sports Cars,Petrol,144
Denmark,2016,Executive Cars,Alternative,2
Denmark,2016,Executive Cars,Diesel,3731
Denmark,2016,Executive Cars,Electric,0
Denmark,2016,Executive Cars,Hybrid,72
Denmark,2016,Executive Cars,Petrol,319
Denmark,2016,Large Cars,Alternative,4
Denmark,2016,Large Cars,Diesel,14257
Denmark,2016,Large Cars,Electric,0
Denmark,2016,Large Cars,Hybrid,298
Denmark,2016,Large Cars,Petrol,7551
Denmark,2016,Luxury Cars,Alternative,0
Denmark,2016,Luxury Cars,Diesel,39
Denmark,2016,Luxury Cars,Electric,21
Denmark,2016,Luxury Cars,Hybrid,4
Denmark,2016,Luxury Cars,Petrol,27
Denmark,2016,Medium Cars,Alternative,0
Denmark,2016,Medium Cars,Diesel,21208
Denmark,2016,Medium Cars,Electric,114
Denmark,2016,Medium Cars,Hybrid,162
Denmark,2016,Medium Cars,Petrol,22316
Denmark,2016,Mini Cars,Alternative,4
Denmark,2016,Mini Cars,Diesel,36
Denmark,2016,Mini Cars,Electric,72
Denmark,2016,Mini Cars,Hybrid,1211
Denmark,2016,Mini Cars,Petrol,44738
Denmark,2016,Minivans,Alternative,0
Denmark,2016,Minivans,Diesel,7323
Denmark,2016,Minivans,Electric,34
Denmark,2016,Minivans,Hybrid,844
Denmark,2016,Minivans,Petrol,6832
Denmark,2016,SUVs,Alternative,10
Denmark,2016,SUVs,Diesel,15530
Denmark,2016,SUVs,Electric,137
Denmark,2016,SUVs,Hybrid,36
Denmark,2016,SUVs,Petrol,16967
Denmark,2016,Small Cars,Alternative,6
Denmark,2016,Small Cars,Diesel,16102
Denmark,2016,Small Cars,Electric,1008
Denmark,2016,Small Cars,Hybrid,23
Denmark,2016,Small Cars,Petrol,40807
Denmark,2016,Sports Cars,Alternative,0
Denmark,2016,Sports Cars,Diesel,14
Denmark,2016,Sports Cars,Electric,69
Denmark,2016,Sports Cars,Hybrid,1
Denmark,2016,Sports Cars,Petrol,356
Denmark,2017,Executive Cars,Alternative,1
Denmark,2017,Executive Cars,Diesel,4708
Denmark,2017,Executive Cars,Electric,0
Denmark,2017,Executive Cars,Hybrid,26
Denmark,2017,Executive Cars,Petrol,476
Denmark,2017,Large Cars,Alternative,0
Denmark,2017,Large Cars,Diesel,12209
Denmark,2017,Large Cars,Electric,0
Denmark,2017,Large Cars,Hybrid,123
Denmark,2017,Large Cars,Petrol,8546
Denmark,2017,Luxury Cars,Alternative,0
Denmark,2017,Luxury Cars,Diesel,29
Denmark,2017,Luxury Cars,Electric,20
Denmark,2017,Luxury Cars,Hybrid,6
Denmark,2017,Luxury Cars,Petrol,35
Denmark,2017,Medium Cars,Alternative,0
Denmark,2017,Medium Cars,Diesel,15412
